window,slope,intercept,r2,rmse,max_residual,d_est,abs_error,rel_error,std_err,iteration
full,-1.099029467041191,0.4551528832499283,0.9980457135987447,0.09682347384890344,0.20180935324515126,1.099029467041191,0.16283004010172375,0.12903975377607713,0.017194249781456394,3
coarse,-1.1953001187555994,0.2574409420741053,0.9982062949864687,0.049668698536975864,0.07500900956127099,1.1953001187555994,0.06655938838731545,0.0527470673324151,0.02925376000361935,3
fine,-1.0116936105376186,0.9369684535841332,0.9999641678680303,0.005936542366315785,0.009335452475662365,1.0116936105376186,0.2501658966052962,0.19825178253934023,0.003496491568150032,3
slide_1_to_5,-1.1953001187555994,0.2574409420741053,0.9982062949864687,0.049668698536975864,0.07500900956127099,1.1953001187555994,0.06655938838731545,0.0527470673324151,0.02925376000361935,3
slide_2_to_6,-1.1757048085896802,0.2918620243774219,0.9976118427106097,0.0563883541660605,0.09936372805362659,1.1757048085896802,0.08615469855323465,0.06827598323390609,0.033211487885977505,3
slide_3_to_7,-1.1453843656729714,0.3638405533673654,0.9959870392207084,0.07126845167340448,0.1324678466689111,1.1453843656729714,0.11647514146994342,0.09230436574802599,0.041975534743095656,3
slide_4_to_8,-1.0780435292420536,0.6160011996286308,0.9947168773010907,0.07701447536471502,0.11369275495084086,1.0780435292420536,0.18381597790086124,0.14567071600312692,0.04535981504421267,3
slide_5_to_9,-1.004561562027797,0.9758365947191114,0.9999271296105376,0.008406367748812376,0.012027124727223892,1.004561562027797,0.25729794511511783,0.203903797260036,0.0049511638490596765,3
slide_6_to_10,-1.0116936105376186,0.9369684535841332,0.9999641678680303,0.005936542366315785,0.009335452475662365,1.0116936105376186,0.2501658966052962,0.19825178253934023,0.003496491568150032,3
